method,timestamp,unix_ts,parsed_artist,parsed_title,raw_title,raw_subtitle,url
subtitle_fallback,2023-10-23T08:36:57.678Z,1698050217,decaydancenola,kid liberty winning isn't for everyone,Watched kid liberty winning isn't for everyone,decaydancenola,https://music.youtube.com/watch?v=cErwNnZdx5c
subtitle_fallback,2023-10-23T08:33:07.467Z,1698049987,On My Honor,"On My Honor ""Indrid Cold"" Official Video","Watched On My Honor ""Indrid Cold"" Official Video",On My Honor,https://music.youtube.com/watch?v=H3oOhPCUppc
title_split,2023-10-23T08:29:47.441Z,1698049787,SAVING AIMEE,Small Talk,Watched SAVING AIMEE - Small Talk,SavingAimeeVIDS,https://music.youtube.com/watch?v=0t5b05J1LgM
title_split,2023-10-23T08:26:59.239Z,1698049619,The Wonder Years,Lets Moshercise!!!,Watched The Wonder Years - Lets Moshercise!!!,dylanjam,https://music.youtube.com/watch?v=2c4xYmXkFkQ
title_split,2023-10-23T08:15:02.041Z,1698048902,My Hardest Fight,Worthless To Me,Watched My Hardest Fight - Worthless To Me,MyHardestFight,https://music.youtube.com/watch?v=dDNpjmG1N-s
title_split,2023-10-23T08:09:39.029Z,1698048579,Major League,"""Some Kids Just Can't Hang""  Official Music Video","Watched Major League  - ""Some Kids Just Can't Hang""  Official Music Video",Major League,https://music.youtube.com/watch?v=H93t0c7mdCo
title_split,2023-10-23T08:01:29.756Z,1698048089,California Smile,Eat My Shorts!,Watched California Smile - Eat My Shorts!,CaliforniaSmile510,https://music.youtube.com/watch?v=QVQ4ARayhuM
title_split,2023-10-23T07:57:45.432Z,1698047865,Last In Line,It Was Aliens,Watched Last In Line - It Was Aliens,LASTINLINEPA,https://music.youtube.com/watch?v=JYXSsYjKMbM
title_split,2023-10-23T07:43:21.881Z,1698047001,Mixtapes,Werewolf shame,Watched Mixtapes - Werewolf shame,Burk,https://music.youtube.com/watch?v=CqAB97Dzvwg
title_split,2023-10-23T07:36:17.884Z,1698046577,Act As One,Feet On The Ground DEMO (Official Lyric Video),Watched Act As One - Feet On The Ground DEMO (Official Lyric Video),actasone13,https://music.youtube.com/watch?v=AHV6WtM-N3A
title_split,2023-10-23T07:30:50.813Z,1698046250,Direct Hit!/Mixtapes,"""Werewolf Shame"" Kind of Like Records","Watched Direct Hit!/Mixtapes - ""Werewolf Shame"" Kind of Like Records",BlankTV,https://music.youtube.com/watch?v=95Ph6ppA4f0
title_split,2023-10-23T07:27:27.761Z,1698046047,Show Your Otherside,Evergreen (Official Music Video),Watched Show Your Otherside - Evergreen (Official Music Video),informer,https://music.youtube.com/watch?v=xAZLoZ3MHy8
subtitle_fallback,2023-10-23T07:21:19.292Z,1698045679,roy.,8.Carousel Kings Vacations [SPEAK FRANTIC],Watched 8.Carousel Kings Vacations [SPEAK FRANTIC],roy.,https://music.youtube.com/watch?v=VGMY9tCFpkw
title_split,2023-10-23T07:18:02.282Z,1698045482,Your Weight in Gold,Kiber Drive [House Party Show],Watched Your Weight in Gold - Kiber Drive [House Party Show],Cameron Opp,https://music.youtube.com/watch?v=a1m-o6dp2Eg
subtitle_fallback,2023-10-23T07:07:42.529Z,1698044862,Weareoffthewalluk,Off The Wall- Who Took The Jam Out Of Your Doughnut?,Watched Off The Wall- Who Took The Jam Out Of Your Doughnut?,Weareoffthewalluk,https://music.youtube.com/watch?v=wUxeRvcJ3k8
title_split,2023-10-23T07:06:21.490Z,1698044781,Ready Set Low,Lost At Sea,Watched Ready Set Low - Lost At Sea,READYSETLOWOFFICIAL,https://music.youtube.com/watch?v=9qIt2RwXNlU
title_split,2023-10-23T07:02:47.938Z,1698044567,Three Cent Cinema,Where I Stand (Official Video),Watched Three Cent Cinema - Where I Stand (Official Video),ThreeCentCinema,https://music.youtube.com/watch?v=UxUwtdTdo48
title_split,2023-10-23T06:50:48.296Z,1698043848,Alleyways,Maligner,Watched Alleyways - Maligner,Alleyways AZ,https://music.youtube.com/watch?v=D7VHmmYc7SA
subtitle_fallback,2023-10-23T06:43:41.936Z,1698043421,JOrtizAngel,"Set The Pace-The Bigger They Are, The Harder They Fall","Watched Set The Pace-The Bigger They Are, The Harder They Fall",JOrtizAngel,https://music.youtube.com/watch?v=BtH0Mh_5FyE
title_split,2023-10-23T06:25:07.955Z,1698042307,Thunderhawks,Kiss My Grits,Watched Thunderhawks - Kiss My Grits,Thunderhawksband,https://music.youtube.com/watch?v=Xv5BtxtmAsQ
title_split,2023-10-23T06:21:06.378Z,1698042066,If I Had A Lightsaber,Sanity Is Lost Official Music Video,Watched If I Had A Lightsaber - Sanity Is Lost Official Music Video,sanityislostmusic,https://music.youtube.com/watch?v=gff2k_CX1-w
subtitle_fallback,2023-10-23T06:18:01.371Z,1698041881,JS,The Great Escape_It's Time To Say Goodbye_.wmv,Watched The Great Escape_It's Time To Say Goodbye_.wmv,JS,https://music.youtube.com/watch?v=v98zBSlmyxE
title_split,2023-10-23T06:12:12.329Z,1698041532,For the Moment,Moving Forward (OFFICIAL MUSIC VIDEO),Watched For the Moment - Moving Forward (OFFICIAL MUSIC VIDEO),forthemomentga,https://music.youtube.com/watch?v=wBuoVyWcadg
title_split,2023-10-23T06:08:38.199Z,1698041318,Radio Feelings,My Secret,Watched Radio Feelings - My Secret,Marvin Matuszewski,https://music.youtube.com/watch?v=cOV6ci02_kc
title_split,2023-10-23T06:04:44.222Z,1698041084,"Pull String, Go Boom",Run For The Skylines,"Watched Pull String, Go Boom - Run For The Skylines",Run4TheSkylines,https://music.youtube.com/watch?v=bxL2v_rKZKE
title_split,2023-10-23T05:49:58.801Z,1698040198,if only.,Bummer Summer (Music Video),Watched if only. - Bummer Summer (Music Video),If Only,https://music.youtube.com/watch?v=PnQm13luSdc
title_split,2023-10-23T05:46:38.098Z,1698039998,Believe You Me,Same Old Story (Official Music Video 1080HD),Watched Believe You Me - Same Old Story (Official Music Video 1080HD),Believe You Me,https://music.youtube.com/watch?v=k7kIlXtvg4M
subtitle_fallback,2023-10-23T05:36:42.434Z,1698039402,Shelter Studios,"Neverending Weekend  ""Silver Lining"" OFFICIAL Music Video","Watched Neverending Weekend  ""Silver Lining"" OFFICIAL Music Video",Shelter Studios,https://music.youtube.com/watch?v=gk9rmNnPNQE
title_split,2023-10-23T05:31:02.876Z,1698039062,Chase This City,The Kids That Never Gave Up (OFFICIAL MUSIC VIDEO),Watched Chase This City - The Kids That Never Gave Up (OFFICIAL MUSIC VIDEO),chasethiscity,https://music.youtube.com/watch?v=Q3o6a6b1guo
title_split,2023-10-23T05:23:39.095Z,1698038619,Sharks!,Glory Days,Watched Sharks! - Glory Days,radsharks,https://music.youtube.com/watch?v=KXFISLNeGjI
title_split,2023-10-23T05:15:24.642Z,1698038124,Old Again,Roswell Mill Rapids (Official Music Video),Watched Old Again - Roswell Mill Rapids (Official Music Video),Old Again,https://music.youtube.com/watch?v=Du2gfFkRVEw
title_split,2023-10-23T05:11:30.931Z,1698037890,For The Win,Starlet Jotrapsson,Watched For The Win - Starlet Jotrapsson,Andrew Tamayo,https://music.youtube.com/watch?v=fVFU7OBwBEM
subtitle_fallback,2023-10-23T05:07:14.628Z,1698037634,GorgeousDiva,Easycore/Pop Punk Mix 2020,Watched Easycore/Pop Punk Mix 2020,GorgeousDiva,https://music.youtube.com/watch?v=yqUM2sgId4k
title_split,2023-10-13T23:49:35.180Z,1697240975,MANY EYES,Revelation [Official Music Visualizer],Watched MANY EYES - Revelation [Official Music Visualizer],MANY EYES,https://music.youtube.com/watch?v=4xk47OMIuqs
title_split,2023-10-10T16:06:51.066Z,1696954011,Dance Gavin Dance,Strawberry's Wake (Official Music Video),Watched Dance Gavin Dance - Strawberry's Wake (Official Music Video),riserecords,https://music.youtube.com/watch?v=oTJWY2w31cU
subtitle_fallback,2023-10-08T02:55:21.405Z,1696733721,Javi Perera,TERMINA | Translucent | Javi Perera (vocal cover),Watched TERMINA | Translucent | Javi Perera (vocal cover),Javi Perera,https://music.youtube.com/watch?v=yAjiFYPMKCk
subtitle_fallback,2023-10-01T08:04:33.744Z,1696147473,a paradise bird,go little rockstar (sad v),Watched go little rockstar (sad v),a paradise bird,https://music.youtube.com/watch?v=zwHdTTZlhY0
title_split,2023-10-01T08:00:36.888Z,1696147236,Chloe George,Ghost Town (Lyrics) (TikTok cover) and nothing hurts anymore i feel kinda free,Watched Chloe George - Ghost Town (Lyrics) (TikTok cover) and nothing hurts anymore i feel kinda free,Nightfall,https://music.youtube.com/watch?v=tOY6QyIdWE4
title_split,2023-10-01T06:41:51.218Z,1696142511,Sia,Unstoppable (Lyrics),Watched Sia - Unstoppable (Lyrics),Loku,https://music.youtube.com/watch?v=h3h035Eyz5A
title_split,2023-10-01T06:06:19.276Z,1696140379,Loreen,Tattoo,Watched Loreen - Tattoo,LatinHype,https://music.youtube.com/watch?v=_IqI2bf9CCQ
title_split,2023-10-01T06:02:56.229Z,1696140176,can i be him,james arthur (speed up) with lyrics,Watched can i be him - james arthur (speed up) with lyrics,moonlightx,https://music.youtube.com/watch?v=uZU4yhV0YLE
title_split,2023-09-29T05:26:03.804Z,1695965163,ＳＰＡＣＥ　ＴＲＩＰ　ＩＩ [ Chillwave,Synthwave - Retrowave Mix ],Watched ＳＰＡＣＥ　ＴＲＩＰ　ＩＩ [ Chillwave - Synthwave - Retrowave Mix ],Asthenic,https://music.youtube.com/watch?v=WI4-HUn8dFc
title_split,2023-09-29T04:42:19.335Z,1695962539,ＬＯＮＧ　ＮＩＧＨＴＳ [ Chillwave,Synthwave - Retrowave  Mix ],Watched ＬＯＮＧ　ＮＩＧＨＴＳ [ Chillwave - Synthwave - Retrowave  Mix ],Asthenic,https://music.youtube.com/watch?v=GBUCmMxmup0
title_split,2023-09-29T04:04:52.580Z,1695960292,ＳＰＡＣＥ　ＴＲＩＰ [ Chillwave,Synthwave - Retrowave Mix ],Watched ＳＰＡＣＥ　ＴＲＩＰ [ Chillwave - Synthwave - Retrowave Mix ],Asthenic,https://music.youtube.com/watch?v=wOMwO5T3yT4
title_split,2023-09-29T04:04:34.158Z,1695960274,Billy Idol,Rebel Yell (Meteor Remix),Watched Billy Idol - Rebel Yell (Meteor Remix),Pash Bridges,https://music.youtube.com/watch?v=Xo9E2HsulGc
title_split,2023-09-29T04:04:30.157Z,1695960270,Belinda Carlisle,Heaven Is A Place On Earth (Scenester Synthwave Remix),Watched Belinda Carlisle - Heaven Is A Place On Earth (Scenester Synthwave Remix),DjScenester,https://music.youtube.com/watch?v=ZpIb3saLGoQ
title_split,2023-09-29T03:52:06.100Z,1695959526,Belinda Carlisle,Heaven Is A Place On Earth (Scenester Synthwave Remix),Watched Belinda Carlisle - Heaven Is A Place On Earth (Scenester Synthwave Remix),DjScenester,https://music.youtube.com/watch?v=ZpIb3saLGoQ
subtitle_fallback,2023-09-29T03:51:58.765Z,1695959518,Forceman Music Quiz,Synthwave Remixes of Popular Rock Songs | Retrowave Rock Mix,Watched Synthwave Remixes of Popular Rock Songs | Retrowave Rock Mix,Forceman Music Quiz,https://music.youtube.com/watch?v=qPFkOLjmkQQ
title_split,2023-09-28T04:39:04.869Z,1695875944,Beartooth,Doubt Me (Official Music Video),Watched Beartooth - Doubt Me (Official Music Video),BEARTOOTHband,https://music.youtube.com/watch?v=UfY5VokMkL8
title_split,2023-09-28T04:27:49.344Z,1695875269,If Not For Me,Demons (Official Music Video),Watched If Not For Me - Demons (Official Music Video),InVogue Records,https://music.youtube.com/watch?v=baARB2XPiLs
title_split,2023-09-28T04:27:46.547Z,1695875266,Memphis May Fire,Somebody (Official Music Video),Watched Memphis May Fire - Somebody (Official Music Video),riserecords,https://music.youtube.com/watch?v=6HzE3KgHzHU
subtitle_fallback,2023-09-28T04:27:41.519Z,1695875261,No Resolve,BELIEVER (@ImagineDragons ROCK Cover by NO RESOLVE & @STATEOFMINE) (Official Music Video),Watched BELIEVER (@ImagineDragons ROCK Cover by NO RESOLVE & @STATEOFMINE) (Official Music Video),No Resolve,https://music.youtube.com/watch?v=TJbuDtipdu8
subtitle_fallback,2023-09-28T04:27:34.405Z,1695875254,Bilmuri,E G G (JUMBO GRADE A CARTON OF MELODY),Watched E G G (JUMBO GRADE A CARTON OF MELODY),Bilmuri,https://music.youtube.com/watch?v=LRzofo8_V4o
title_split,2023-09-15T02:52:38.537Z,1694746358,"VØJ, Narvent",Memory Reboot (Music Video),"Watched VØJ, Narvent - Memory Reboot (Music Video)",Narvent,https://music.youtube.com/watch?v=44UaY-AN6ho
title_split,2023-09-13T01:41:53.539Z,1694569313,Greywind,Afterthoughts (Official Music Video),Watched Greywind - Afterthoughts (Official Music Video),Greywind,https://music.youtube.com/watch?v=xvqo1w06_zg
title_split,2023-09-10T06:16:17.683Z,1694326577,Memphis May Fire,Misery (Visualizer),Watched Memphis May Fire - Misery (Visualizer),riserecords,https://music.youtube.com/watch?v=InfbPUsUzFo
title_split,2023-09-02T18:26:34.501Z,1693679194,Radiohead,Jigsaw Falling Into Place,Watched Radiohead - Jigsaw Falling Into Place,Radiohead,https://music.youtube.com/watch?v=GoLJJRIWCLU
title_split,2023-09-01T22:43:42.740Z,1693608222,Holding Absence,Head Prison Blues,Watched Holding Absence - Head Prison Blues,SharpTone Records,https://music.youtube.com/watch?v=m-BXT5r3KJA
title_split,2023-08-26T19:24:56.580Z,1693077896,Holding Absence,Head Prison Blues,Watched Holding Absence - Head Prison Blues,SharpTone Records,https://music.youtube.com/watch?v=m-BXT5r3KJA
title_split,2023-08-20T19:40:09.136Z,1692560409,The Kiffness,Xylophone Cat (Singing Cat Collab),Watched The Kiffness - Xylophone Cat (Singing Cat Collab),The Kiffness,https://music.youtube.com/watch?v=-CUe8SUn3Wg
title_split,2023-08-20T19:37:39.441Z,1692560259,The Kiffness x Oh Long Johnson 2.0,Hold Onto My Fur (Talking Cat Song),Watched The Kiffness x Oh Long Johnson 2.0 - Hold Onto My Fur (Talking Cat Song),The Kiffness,https://music.youtube.com/watch?v=Fy29jBqckCo
title_split,2023-08-17T20:18:19.067Z,1692303499,Sleep Theory,"""Numb"" (Official Music Video)","Watched Sleep Theory - ""Numb"" (Official Music Video)",Sleep Theory,https://music.youtube.com/watch?v=F7s9gFaWpUM
title_split,2023-08-17T20:18:15.850Z,1692303495,Bayside,"Sick, Sick, Sick","Watched Bayside - Sick, Sick, Sick",BaysideVEVO,https://music.youtube.com/watch?v=aqHsHCIrCvI
title_split,2023-07-17T18:12:54.811Z,1689617574,Copeland,Ixora (Original & Twin Synced) - In Her Arms You Will Never Starve,Watched Copeland - Ixora (Original & Twin Synced) - In Her Arms You Will Never Starve,F00L,https://music.youtube.com/watch?v=PzlpxkcIK-4
title_split,2023-07-17T05:36:55.013Z,1689572215,Copeland,Ixora (Original & Twin Synced) - World Turn,Watched Copeland - Ixora (Original & Twin Synced) - World Turn,F00L,https://music.youtube.com/watch?v=UxVajpN8MrQ
title_split,2023-07-17T05:32:12.354Z,1689571932,Copeland,Ixora (Original & Twin Synced) - Chiromancer,Watched Copeland - Ixora (Original & Twin Synced) - Chiromancer,F00L,https://music.youtube.com/watch?v=CpOqKOGQsiw
title_split,2023-07-17T05:27:44.163Z,1689571664,Copeland,Ixora (Original & Twin Synced) - Like A Lie,Watched Copeland - Ixora (Original & Twin Synced) - Like A Lie,F00L,https://music.youtube.com/watch?v=9Ya1ALiLu0o
title_split,2023-07-17T05:24:12.788Z,1689571452,Copeland,Ixora (Original & Twin Synced) - Ordinary,Watched Copeland - Ixora (Original & Twin Synced) - Ordinary,F00L,https://music.youtube.com/watch?v=ucplAxWKGvo
title_split,2023-07-17T05:20:01.440Z,1689571201,Copeland,Ixora (Original & Twin Synced) - Lavender,Watched Copeland - Ixora (Original & Twin Synced) - Lavender,F00L,https://music.youtube.com/watch?v=8dwkm_PXtDk
title_split,2023-07-17T05:15:34.349Z,1689570934,Copeland,Ixora (Original & Twin Synced) - Erase,Watched Copeland - Ixora (Original & Twin Synced) - Erase,F00L,https://music.youtube.com/watch?v=t3mD6G1Y-EE
title_split,2023-07-17T05:11:29.392Z,1689570689,Copeland,Ixora (Original & Twin Synced) - I Can Make You Feel Young Again,Watched Copeland - Ixora (Original & Twin Synced) - I Can Make You Feel Young Again,F00L,https://music.youtube.com/watch?v=m1H2Ve7J4Vo
title_split,2023-07-17T05:06:53.756Z,1689570413,Copeland,Ixora (Original & Twin Synced) - Disjointed,Watched Copeland - Ixora (Original & Twin Synced) - Disjointed,F00L,https://music.youtube.com/watch?v=LzeJ5ErRtTI
title_split,2023-07-17T05:04:00.846Z,1689570240,Copeland,Ixora (Original & Twin Synced) - Have I Always Loved You?,Watched Copeland - Ixora (Original & Twin Synced) - Have I Always Loved You?,F00L,https://music.youtube.com/watch?v=2IS5G2D321w
title_split,2023-07-12T10:50:49.435Z,1689159049,Dance Gavin Dance,Jackpot Juicer [A Capella],Watched Dance Gavin Dance - Jackpot Juicer [A Capella],Dustin Farrie,https://music.youtube.com/watch?v=KyDoXiDt4Jk
subtitle_fallback,2023-07-12T04:09:49.798Z,1689134989,GorgeousDiva,Easycore/Pop Punk Mix 2020,Watched Easycore/Pop Punk Mix 2020,GorgeousDiva,https://music.youtube.com/watch?v=yqUM2sgId4k
title_split,2023-07-09T20:19:54.160Z,1688933994,Imminence,Desolation [Official Video],Watched Imminence - Desolation [Official Video],Imminence,https://music.youtube.com/watch?v=gV7zjc2in8I
title_split,2023-07-09T08:31:35.405Z,1688891495,If DYWTYLM was Heavy,Sleep Token Metal Remix,Watched If DYWTYLM was Heavy - Sleep Token Metal Remix,Jamie Ford,https://music.youtube.com/watch?v=0-PFmS5-9vI
title_split,2023-07-09T08:24:31.682Z,1688891071,Sleep Token,The Night Belongs To You (TNDNBTG/Euclid/Jaws mashup),Watched Sleep Token - The Night Belongs To You (TNDNBTG/Euclid/Jaws mashup),pixlate,https://music.youtube.com/watch?v=YdFgzUzb4lU
title_split,2023-07-07T23:54:58.531Z,1688774098,Attack Attack!,Smokahontas (Official Music Video),Watched Attack Attack! - Smokahontas (Official Music Video),riserecords,https://music.youtube.com/watch?v=OG-RNq7oRUM
title_split,2023-07-07T23:54:03.223Z,1688774043,Attack Attack!,Stick Stickly (Official Music Video),Watched Attack Attack! - Stick Stickly (Official Music Video),riserecords,https://music.youtube.com/watch?v=KDzt6yI3Dw8
title_split,2023-07-07T23:53:13.244Z,1688773993,The Devil Wears Prada,Danger: Wildman [OFFICIAL VIDEO],Watched The Devil Wears Prada - Danger: Wildman [OFFICIAL VIDEO],Ferret Music,https://music.youtube.com/watch?v=LDP87BvZhqg
title_split,2023-07-07T23:51:23.295Z,1688773883,Hall Of The Elders,Are You Not Into Trains (Music Video),Watched Hall Of The Elders - Are You Not Into Trains (Music Video),Hall of the Elders,https://music.youtube.com/watch?v=BT3MumEQ6zc
subtitle_fallback,2023-07-07T23:51:05.012Z,1688773865,Hall of the Elders,Barbie Girl Goes Crabcore (Music Video) Hall Of The Elders,Watched Barbie Girl Goes Crabcore (Music Video) Hall Of The Elders,Hall of the Elders,https://music.youtube.com/watch?v=NoPEMSwFXOs
title_split,2023-07-07T18:52:33.280Z,1688755953,Sleep Token,Chokehold,Watched Sleep Token - Chokehold,SleepTokenVEVO,https://music.youtube.com/watch?v=-UUSUrr6zyo
title_split,2023-07-05T18:22:07.085Z,1688581327,Being As An Ocean,"""The Hardest Part..."" (Official Music Video) (HD)","Watched Being As An Ocean - ""The Hardest Part..."" (Official Music Video) (HD)",BeingAsAnOcean,https://music.youtube.com/watch?v=G3MBv5-H9oE
subtitle_fallback,2023-06-03T17:01:21.041Z,1685811681,Alex Melton,If Lizzy McAlpine's 'Ceilings' Was An Emo Anthem,Watched If Lizzy McAlpine's 'Ceilings' Was An Emo Anthem,Alex Melton,https://music.youtube.com/watch?v=3IPn_yyhn28
subtitle_fallback,2023-05-31T20:52:43.166Z,1685566363,Alex Melton,THE ANTHEM but its got half time drums,Watched THE ANTHEM but its got half time drums,Alex Melton,https://music.youtube.com/watch?v=wv85HPhUrKE
title_split,2023-05-20T01:27:33.340Z,1684546053,Sleep Token,DYWTYLM,Watched Sleep Token - DYWTYLM,SleepTokenVEVO,https://music.youtube.com/watch?v=hP-6iVUyt8E
title_split,2023-05-16T23:52:22.016Z,1684281142,A Day To Remember,Mr. Highway's Thinking About The End,Watched A Day To Remember - Mr. Highway's Thinking About The End,ADayToRememberVEVO,https://music.youtube.com/watch?v=pQmpjFmB9yg
title_split,2023-05-08T03:04:47.236Z,1683515087,Deerhunter,Turn It Up Faggot (Full Album),Watched Deerhunter - Turn It Up Faggot (Full Album),Trillium Records,https://music.youtube.com/watch?v=CrwfsOJn0L4
title_split,2023-04-16T04:15:25.802Z,1681618525,Maul,Hatred,Watched Maul - Hatred,Darth Porg,https://music.youtube.com/watch?v=vVkUglhoon0
no_artist,2023-04-15T07:19:57.880Z,1681543197,,https://music.youtube.com/watch?v=fEZKYeqLbR0,Watched https://music.youtube.com/watch?v=fEZKYeqLbR0,,https://music.youtube.com/watch?v=fEZKYeqLbR0
title_split,2023-04-14T01:53:01.344Z,1681437181,Tiny Ruins,Priest With Balloons,Watched Tiny Ruins - Priest With Balloons,Poops Magee,https://music.youtube.com/watch?v=bHzSuovN7Ws
subtitle_fallback,2023-04-13T11:14:01.853Z,1681384441,xoxoCSxoxo,Paramore- Decoy (lyrics),Watched Paramore- Decoy (lyrics),xoxoCSxoxo,https://music.youtube.com/watch?v=lOQa_fHTUbs
title_split,2023-04-13T10:19:10.275Z,1681381150,Purity Ring,Bodyache (LIONE Remix),Watched Purity Ring - Bodyache (LIONE Remix),MrRevillz Music,https://music.youtube.com/watch?v=WBMsGtpUoEk
title_split,2023-04-13T09:22:13.245Z,1681377733,Paramore,Sunday Bloody Sunday lyrics,Watched Paramore - Sunday Bloody Sunday lyrics,KloeBunnie,https://music.youtube.com/watch?v=V9KTaCzlfU0
no_artist,2023-03-31T02:29:45.619Z,1680229785,,https://music.youtube.com/watch?v=RTJSLym8Y14,Watched https://music.youtube.com/watch?v=RTJSLym8Y14,,https://music.youtube.com/watch?v=RTJSLym8Y14
title_split,2023-03-30T16:06:01.199Z,1680192361,Tiny Ruins,Priest With Balloons,Watched Tiny Ruins - Priest With Balloons,Poops Magee,https://music.youtube.com/watch?v=bHzSuovN7Ws
title_split,2023-03-16T00:56:55.224Z,1678928215,Coffi Du,Gwibdaith Hen Frân (geiriau / lyrics),Watched Coffi Du - Gwibdaith Hen Frân (geiriau / lyrics),DistantDreamer93,https://music.youtube.com/watch?v=N5ZHRYVBGok
title_split,2023-03-16T00:49:03.839Z,1678927743,Yws Gwynedd,Drwy Dy Lygid Di,Watched Yws Gwynedd - Drwy Dy Lygid Di,Ywain Gwynedd,https://music.youtube.com/watch?v=PADjnW0cndk
subtitle_fallback,2023-03-16T00:48:04.264Z,1678927684,Gina B,Sophie Evans Max Boyce Tribute,Watched Sophie Evans Max Boyce Tribute,Gina B,https://music.youtube.com/watch?v=T-nu05HKSSE
title_split,2023-03-16T00:47:43.722Z,1678927663,Myfanwy,Neath Choir (Welsh-English Lyrics),Watched Myfanwy - Neath Choir (Welsh-English Lyrics),Kevin,https://music.youtube.com/watch?v=hNtn8B3zz8g
title_split,2023-03-16T00:47:25.599Z,1678927645,Cwm Rhondda,Guide Me O Thou Great Redeemer (Orig Jehovah),Watched Cwm Rhondda - Guide Me O Thou Great Redeemer (Orig Jehovah),Goodchappy,https://music.youtube.com/watch?v=7s1suWhb5KA
title_split,2023-03-16T00:47:16.825Z,1678927636,Katherine Jenkins,Calon Lân Lyrics in Welsh and English,Watched Katherine Jenkins - Calon Lân Lyrics in Welsh and English,Mattanza Mafia-Fedora,https://music.youtube.com/watch?v=EadntTQ0AkA
title_split,2023-03-15T20:46:11.122Z,1678913171,FOR THE FALLEN DREAMS,RE-Animate (OFFICIAL VIDEO),Watched FOR THE FALLEN DREAMS - RE-Animate (OFFICIAL VIDEO),Arising Empire,https://music.youtube.com/watch?v=zN7CGzjllsU
no_artist,2023-03-15T05:50:52.416Z,1678859452,,https://music.youtube.com/watch?v=RTJSLym8Y14,Watched https://music.youtube.com/watch?v=RTJSLym8Y14,,https://music.youtube.com/watch?v=RTJSLym8Y14
title_split,2023-02-20T22:03:41.494Z,1676930621,Sleep Token,The Summoning,Watched Sleep Token - The Summoning,SleepTokenVEVO,https://music.youtube.com/watch?v=wJNbtYdr-Hg
title_split,2023-02-08T05:09:55.983Z,1675832995,Falling Up,Hotel Aquarium,Watched Falling Up - Hotel Aquarium,FallingUpVEVO,https://music.youtube.com/watch?v=ZmwxqAabUHc
title_split,2023-01-16T01:10:35.820Z,1673831435,A Day To Remember,Mr. Highway's Thinking About The End,Watched A Day To Remember - Mr. Highway's Thinking About The End,ADayToRememberVEVO,https://music.youtube.com/watch?v=pQmpjFmB9yg
no_artist,2023-01-11T01:08:27.032Z,1673399307,,https://music.youtube.com/watch?v=RTJSLym8Y14,Watched https://music.youtube.com/watch?v=RTJSLym8Y14,,https://music.youtube.com/watch?v=RTJSLym8Y14
no_artist,2023-01-09T07:04:25.726Z,1673247865,,https://music.youtube.com/watch?v=RTJSLym8Y14,Watched https://music.youtube.com/watch?v=RTJSLym8Y14,,https://music.youtube.com/watch?v=RTJSLym8Y14
no_artist,2023-01-09T01:31:40.265Z,1673227900,,https://music.youtube.com/watch?v=RTJSLym8Y14,Watched https://music.youtube.com/watch?v=RTJSLym8Y14,,https://music.youtube.com/watch?v=RTJSLym8Y14
title_split,2022-12-31T05:47:02.629Z,1672465622,The Midnight,'Heartbeat' (Official Audio),Watched The Midnight - 'Heartbeat' (Official Audio),The Midnight,https://music.youtube.com/watch?v=mcnqKWkZ9x4
title_split,2022-12-31T05:42:42.672Z,1672465362,The Midnight,'Brooklyn. Friday. Love.' (Official Video),Watched The Midnight - 'Brooklyn. Friday. Love.' (Official Video),The Midnight,https://music.youtube.com/watch?v=dNup_awYjUI
title_split,2022-12-31T05:36:48.672Z,1672465008,The Midnight,'Golden Gate' (Official Visualiser),Watched The Midnight - 'Golden Gate' (Official Visualiser),The Midnight,https://music.youtube.com/watch?v=s5hoV5-mC04
title_split,2022-12-28T22:24:23.923Z,1672266263,Tiny Moving Parts,Caution (Official Video),Watched Tiny Moving Parts - Caution (Official Video),Triple Crown Records,https://music.youtube.com/watch?v=qn_jePJTIRk
title_split,2022-12-28T00:44:54.109Z,1672188294,Dashboard Confessional,Don't Wait (Closed Captioned),Watched Dashboard Confessional - Don't Wait (Closed Captioned),DashboardVEVO,https://music.youtube.com/watch?v=lNcgwuZZsTc
no_artist,2022-12-23T06:42:46.955Z,1671777766,,https://music.youtube.com/watch?v=RTJSLym8Y14,Watched https://music.youtube.com/watch?v=RTJSLym8Y14,,https://music.youtube.com/watch?v=RTJSLym8Y14
title_split,2022-12-23T05:58:29.014Z,1671775109,Alex Melton,'Seventeen' (Four Year Strong Cover) (Official Music Video),Watched Alex Melton - 'Seventeen' (Four Year Strong Cover) (Official Music Video),Alex Melton,https://music.youtube.com/watch?v=1zzowRnh4ZY
title_split,2022-12-22T06:57:10.118Z,1671692230,Covet,falkor (full band playthrough),Watched Covet - falkor (full band playthrough),Triple Crown Records,https://music.youtube.com/watch?v=FTxSXUzc96A
subtitle_fallback,2022-12-22T06:56:53.036Z,1671692213,Floral Tunes,Floral – This Year (Guitar Playthrough),Watched Floral – This Year (Guitar Playthrough),Floral Tunes,https://music.youtube.com/watch?v=bwn9jvORbTM
title_split,2022-12-22T06:54:00.660Z,1671692040,Floral,Unfair Treaty Guitar Playthrough,Watched Floral - Unfair Treaty Guitar Playthrough,Floral Tunes,https://music.youtube.com/watch?v=-8f4UFPeW00
